timepoint,year,block,plot,transect_name,initial_state,treatment_type,dispersal_treatment,cm_location,species_code,genus,species,count,notes
t0,2020,3,8,3_8,log,insitu_pvc,before,6,trcy,Trachymene,cyanopetala,1,
t0,2020,3,8,3_8,log,insitu_pvc,before,11,trcy,Trachymene,cyanopetala,1,
t0,2020,3,11,3_11,log,insitu_log,before,5,trcy,Trachymene,cyanopetala,1,
t0,2020,3,12,3_12,log,insitu_pvc,after,1,trcy,Trachymene,cyanopetala,1,
t0,2020,3,12,3_12,log,insitu_pvc,after,6,trcy,Trachymene,cyanopetala,1,
t0,2020,3,14,3_14,log,gap,before,14,trcy,Trachymene,cyanopetala,1,
t0,2020,3,15,3_15,log,insitu_log,after,11,trcy,Trachymene,cyanopetala,1,
t0,2020,3,15,3_15,log,insitu_log,after,13,trcy,Trachymene,cyanopetala,1,
t0,2020,3,26,3_26,open,open,NA,13,trcy,Trachymene,cyanopetala,1,
t0,2020,3,27,3_27,open,open_with_pvc,after,4,trcy,Trachymene,cyanopetala,1,
t0,2020,3,29,3_29,open,open_with_pvc,after,10,trcy,Trachymene,cyanopetala,1,
t0,2020,3,29,3_29,open,open_with_pvc,after,12,trcy,Trachymene,cyanopetala,1,
t0,2020,3,ten,3_10,log,insitu_pvc,after,3,trcy,Trachymene,cyanopetala,1,
t0,2020,3,ten,3_10,log,insitu_pvc,after,11,trcy,Trachymene,cyanopetala,1,
t0,2020,3,ten,3_10,log,insitu_pvc,after,13,trcy,Trachymene,cyanopetala,1,
t0,2020,3,ten,3_10,log,insitu_pvc,after,16,trcy,Trachymene,cyanopetala,1,
t0,2020,4,5,4_5,log,gap,before,3,trcy,Trachymene,cyanopetala,1,
t0,2020,4,5,4_5,log,gap,before,5,trcy,Trachymene,cyanopetala,1,
t0,2020,4,5,4_5,log,gap,before,14,trcy,Trachymene,cyanopetala,1,
t0,2020,4,31,4_31,open,open_with_log,before,3,trcy,Trachymene,cyanopetala,1,
t0,2020,4,31,4_31,open,open_with_log,before,19,trcy,Trachymene,cyanopetala,1,
t0,2020,5,4,5_4,log,gap,before,9,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,5,5,5_5,log,gap,before,2,trcy,Trachymene,cyanopetala,1,
t0,2020,5,7,5_7,log,gap,after,12,trcy,Trachymene,cyanopetala,1,
t0,2020,5,15,5_15,log,insitu_log,after,6,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,5,16,5_16,log,insitu_pvc,before,1,trcy,Trachymene,cyanopetala,1,
t0,2020,5,16,5_16,log,insitu_pvc,before,9,trcy,Trachymene,cyanopetala,1,
t0,2020,5,16,5_16,log,insitu_pvc,before,10,trcy,Trachymene,cyanopetala,1,
t0,2020,6,1,6_1,log,gap,before,16,trcy,Trachymene,cyanopetala,1,
t0,2020,6,1,6_1,log,gap,before,19,trcy,Trachymene,cyanopetala,1,
t0,2020,6,4,6_4,log,gap,after,3,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,6,8,6_8,log,gap,before,8,trcy,Trachymene,cyanopetala,1,
t0,2020,6,16,6_16,log,insitu_log,after,15,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,6,17,6_17,open,open,NA,9,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,6,17,6_17,open,open,NA,13,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,6,22,6_22,open,open,NA,1,trcy,Trachymene,cyanopetala,1,
t0,2020,7,7,7_7,log,gap,after,8,trcy,Trachymene,cyanopetala,1,
t0,2020,7,11,7_11,log,insitu_pvc,after,5,trcy,Trachymene,cyanopetala,1,
t0,2020,7,11,7_11,log,insitu_pvc,after,10,trcy,Trachymene,cyanopetala,1,
t0,2020,7,11,7_11,log,insitu_pvc,after,15,trcy,Trachymene,cyanopetala,1,
t0,2020,7,13,7_13,log,insitu_pvc,after,17,trcy,Trachymene,cyanopetala,1,
t0,2020,7,18,7_18,open,open_with_log,before,3,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,7,18,7_18,open,open_with_log,before,14,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,7,18,7_18,open,open_with_log,before,20,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,7,21,7_21,open,open_with_pvc,after,4,trcy,Trachymene,cyanopetala,1,
t0,2020,7,21,7_21,open,open_with_pvc,after,9,trcy,Trachymene,cyanopetala,1,
t0,2020,7,21,7_21,open,open_with_pvc,after,16,trcy,Trachymene,cyanopetala,1,
t0,2020,7,25,7_25,open,open_with_pvc,before,12,trcy,Trachymene,cyanopetala,1,
t0,2020,7,25,7_25,open,open_with_pvc,before,17,trcy,Trachymene,cyanopetala,1,
t0,2020,7,26,7_26,open,open,NA,2,trcy,Trachymene,cyanopetala,1,
t0,2020,7,26,7_26,open,open,NA,5,trcy,Trachymene,cyanopetala,1,
t0,2020,7,26,7_26,open,open,NA,13,trcy,Trachymene,cyanopetala,1,
t0,2020,7,ten,7_10,log,insitu_pvc,before,5,trcy,Trachymene,cyanopetala,1,Recorded as TRPI but note on data sheet to change to TRCY
t0,2020,7,ten,7_10,log,insitu_pvc,before,13,trcy,Trachymene,cyanopetala,1,
t0,2020,7,ten,7_10,log,insitu_pvc,before,15,trcy,Trachymene,cyanopetala,2,
t0,2020,7,ten,7_10,log,insitu_pvc,before,19,trcy,Trachymene,cyanopetala,1,
t0,2020,7,twenty,7_20,open,open_with_pvc,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,1,7,1_7,log,gap,before,13,trcy,Trachymene,cyanopetala,1,
t1,2021,1,7,1_7,log,gap,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,1,9,1_9,log,gap,after,0,trcy,Trachymene,cyanopetala,1,
t1,2021,1,9,1_9,log,gap,after,3,trcy,Trachymene,cyanopetala,1,
t1,2021,1,9,1_9,log,gap,after,7,trcy,Trachymene,cyanopetala,1,
t1,2021,1,9,1_9,log,gap,after,8,trcy,Trachymene,cyanopetala,1,
t1,2021,1,9,1_9,log,gap,after,9,trcy,Trachymene,cyanopetala,1,
t1,2021,1,11,1_11,log,gap,before,15,trcy,Trachymene,cyanopetala,1,
t1,2021,1,11,1_11,log,gap,before,16,trcy,Trachymene,cyanopetala,1,
t1,2021,1,thirty,1_30,open,open,NA,16,trcy,Trachymene,cyanopetala,1,
t1,2021,1,thirty,1_30,open,open,NA,18,trcy,Trachymene,cyanopetala,1,
t1,2021,2,2,2_2,log,insitu_pvc,before,12,trcy,Trachymene,cyanopetala,1,
t1,2021,2,2,2_2,log,insitu_pvc,before,15,trcy,Trachymene,cyanopetala,1,
t1,2021,2,2,2_2,log,insitu_pvc,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,2,3,2_3,log,gap,after,15,trcy,Trachymene,cyanopetala,1,
t1,2021,2,3,2_3,log,gap,after,16,trcy,Trachymene,cyanopetala,1,
t1,2021,2,3,2_3,log,gap,after,17,trcy,Trachymene,cyanopetala,1,
t1,2021,2,3,2_3,log,gap,after,20,trcy,Trachymene,cyanopetala,2,
t1,2021,2,7,2_7,log,insitu_log,before,1,trcy,Trachymene,cyanopetala,1,
t1,2021,2,7,2_7,log,insitu_log,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,2,7,2_7,log,insitu_log,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,2,7,2_7,log,insitu_log,before,5,trcy,Trachymene,cyanopetala,1,
t1,2021,2,12,2_12,log,gap,before,9,trcy,Trachymene,cyanopetala,1,big fallen tree over plot - could not be removed
t1,2021,2,12,2_12,log,gap,before,16,trcy,Trachymene,cyanopetala,1,
t1,2021,2,12,2_12,log,gap,before,17,trcy,Trachymene,cyanopetala,1,
t1,2021,2,14,2_14,log,insitu_pvc,before,2,trcy,Trachymene,cyanopetala,1,Pin missing
t1,2021,2,15,2_15,log,insitu_log,after,0,trcy,Trachymene,cyanopetala,1,
t1,2021,2,15,2_15,log,insitu_log,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,2,15,2_15,log,insitu_log,after,11,trcy,Trachymene,cyanopetala,1,
t1,2021,2,15,2_15,log,insitu_log,after,16,trcy,Trachymene,cyanopetala,1,
t1,2021,2,23,2_23,open,open_with_pvc,after,11,trcy,Trachymene,cyanopetala,1,
t1,2021,2,23,2_23,open,open_with_pvc,after,16,trcy,Trachymene,cyanopetala,1,
t1,2021,2,23,2_23,open,open_with_pvc,after,19,trcy,Trachymene,cyanopetala,2,
t1,2021,2,27,2_27,open,open,NA,2,trcy,Trachymene,cyanopetala,1,
t1,2021,2,29,2_29,open,open_with_log,before,5,trcy,Trachymene,cyanopetala,1,
t1,2021,2,29,2_29,open,open_with_log,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,0,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,6,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,10,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,13,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,16,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,19,trcy,Trachymene,cyanopetala,1,
t1,2021,2,thirty,2_30,open,open_with_pvc,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,3,1,3_1,log,gap,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,3,1,3_1,log,gap,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,3,2,3_2,log,gap,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,3,2,3_2,log,gap,after,9,trcy,Trachymene,cyanopetala,1,
t1,2021,3,8,3_8,log,insitu_pvc,before,9,trcy,Trachymene,cyanopetala,1,
t1,2021,3,8,3_8,log,insitu_pvc,before,10,trcy,Trachymene,cyanopetala,1,
t1,2021,3,8,3_8,log,insitu_pvc,before,15,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,1,trcy,Trachymene,cyanopetala,1,Tree fallen on plot - removed
t1,2021,3,9,3_9,log,insitu_log,after,4,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,8,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,9,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,10,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,11,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,12,trcy,Trachymene,cyanopetala,2,
t1,2021,3,9,3_9,log,insitu_log,after,14,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,17,trcy,Trachymene,cyanopetala,1,
t1,2021,3,9,3_9,log,insitu_log,after,19,trcy,Trachymene,cyanopetala,1,
t1,2021,3,11,3_11,log,insitu_log,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,3,11,3_11,log,insitu_log,before,13,trcy,Trachymene,cyanopetala,1,
t1,2021,3,12,3_12,log,insitu_pvc,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,3,12,3_12,log,insitu_pvc,after,16,trcy,Trachymene,cyanopetala,1,
t1,2021,3,14,3_14,log,gap,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,1,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,2,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,4,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,8,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,11,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,13,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,14,trcy,Trachymene,cyanopetala,2,
t1,2021,3,23,3_23,open,open_with_log,after,17,trcy,Trachymene,cyanopetala,1,
t1,2021,3,23,3_23,open,open_with_log,after,19,trcy,Trachymene,cyanopetala,1,
t1,2021,3,27,3_27,open,open_with_pvc,after,10,trcy,Trachymene,cyanopetala,1,
t1,2021,3,29,3_29,open,open_with_pvc,after,8,trcy,Trachymene,cyanopetala,1,
t1,2021,3,31,3_31,open,open,NA,15,trcy,Trachymene,cyanopetala,1,
t1,2021,4,1,4_1,log,insitu_log,before,18,trcy,Trachymene,cyanopetala,1,
t1,2021,4,5,4_5,log,gap,before,0,trcy,Trachymene,cyanopetala,1,
t1,2021,4,5,4_5,log,gap,before,2,trcy,Trachymene,cyanopetala,1,
t1,2021,4,5,4_5,log,gap,before,5,trcy,Trachymene,cyanopetala,1,
t1,2021,4,5,4_5,log,gap,before,6,trcy,Trachymene,cyanopetala,1,
t1,2021,4,8,4_8,log,gap,after,6,trcy,Trachymene,cyanopetala,1,
t1,2021,4,8,4_8,log,gap,after,19,trcy,Trachymene,cyanopetala,1,
t1,2021,4,19,4_19,open,open,NA,19,trcy,Trachymene,cyanopetala,1,
t1,2021,4,22,4_22,open,open_with_pvc,before,2,trcy,Trachymene,cyanopetala,1,Tree fallen on plot - removed
t1,2021,4,31,4_31,open,open_with_log,before,1,trcy,Trachymene,cyanopetala,1,
t1,2021,4,31,4_31,open,open_with_log,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,4,31,4_31,open,open_with_log,before,8,trcy,Trachymene,cyanopetala,1,
t1,2021,4,ten,4_10,log,insitu_log,before,10,trcy,Trachymene,cyanopetala,1,
t1,2021,4,ten,4_10,log,insitu_log,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,4,ten,4_10,log,insitu_log,before,12,trcy,Trachymene,cyanopetala,1,
t1,2021,4,ten,4_10,log,insitu_log,before,14,trcy,Trachymene,cyanopetala,1,
t1,2021,4,ten,4_10,log,insitu_log,before,18,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,5,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,10,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,13,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,14,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,16,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,17,trcy,Trachymene,cyanopetala,1,
t1,2021,5,5,5_5,log,gap,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,5,7,5_7,log,gap,after,3,trcy,Trachymene,cyanopetala,1,trap door spider plot!
t1,2021,5,14,5_14,log,insitu_log,after,2,trcy,Trachymene,cyanopetala,1,
t1,2021,5,14,5_14,log,insitu_log,after,3,trcy,Trachymene,cyanopetala,1,
t1,2021,5,14,5_14,log,insitu_log,after,4,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,0,trcy,Trachymene,cyanopetala,2,
t1,2021,5,16,5_16,log,insitu_pvc,before,1,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,2,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,5,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,7,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,8,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,9,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,12,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,14,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,17,trcy,Trachymene,cyanopetala,1,
t1,2021,5,16,5_16,log,insitu_pvc,before,18,trcy,Trachymene,cyanopetala,1,
t1,2021,6,1,6_1,log,gap,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,6,4,6_4,log,gap,after,19,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,2,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,12,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,17,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,18,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,20,trcy,Trachymene,cyanopetala,1,
t1,2021,6,6,6_6,log,gap,after,21,trcy,Trachymene,cyanopetala,1,transect 21 cm long
t1,2021,6,12,6_12,log,insitu_log,before,15,trcy,Trachymene,cyanopetala,1,
t1,2021,6,12,6_12,log,insitu_log,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,6,17,6_17,open,open,NA,3,trcy,Trachymene,cyanopetala,1,
t1,2021,6,17,6_17,open,open,NA,10,trcy,Trachymene,cyanopetala,1,
t1,2021,6,17,6_17,open,open,NA,11,trcy,Trachymene,cyanopetala,1,
t1,2021,6,17,6_17,open,open,NA,20,trcy,Trachymene,cyanopetala,1,
t1,2021,6,29,6_29,open,open_with_log,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,7,1,7_1,log,insitu_log,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,3,7_3,log,insitu_pvc,before,7,trcy,Trachymene,cyanopetala,1,
t1,2021,7,7,7_7,log,gap,after,7,trcy,Trachymene,cyanopetala,1,
t1,2021,7,8,7_8,log,insitu_log,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,1,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,5,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,6,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,7,trcy,Trachymene,cyanopetala,2,
t1,2021,7,11,7_11,log,insitu_pvc,after,10,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,15,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,17,trcy,Trachymene,cyanopetala,1,
t1,2021,7,11,7_11,log,insitu_pvc,after,21,trcy,Trachymene,cyanopetala,1,transect 21 cm long
t1,2021,7,18,7_18,open,open_with_log,before,6,trcy,Trachymene,cyanopetala,1,
t1,2021,7,18,7_18,open,open_with_log,before,8,trcy,Trachymene,cyanopetala,1,
t1,2021,7,18,7_18,open,open_with_log,before,13,trcy,Trachymene,cyanopetala,1,
t1,2021,7,18,7_18,open,open_with_log,before,16,trcy,Trachymene,cyanopetala,1,
t1,2021,7,18,7_18,open,open_with_log,before,19,trcy,Trachymene,cyanopetala,1,
t1,2021,7,18,7_18,open,open_with_log,before,21,trcy,Trachymene,cyanopetala,1,transect 21 cm long
t1,2021,7,19,7_19,open,open_with_log,after,7,trcy,Trachymene,cyanopetala,1,
t1,2021,7,19,7_19,open,open_with_log,after,10,trcy,Trachymene,cyanopetala,1,
t1,2021,7,19,7_19,open,open_with_log,after,11,trcy,Trachymene,cyanopetala,1,
t1,2021,7,19,7_19,open,open_with_log,after,20,trcy,Trachymene,cyanopetala,1,
t1,2021,7,21,7_21,open,open_with_pvc,after,21,trcy,Trachymene,cyanopetala,1,Lots of leaf litter over transect
t1,2021,7,22,7_22,open,open,NA,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,22,7_22,open,open,NA,5,trcy,Trachymene,cyanopetala,1,
t1,2021,7,24,7_24,open,open_with_pvc,before,1,trcy,Trachymene,cyanopetala,1,
t1,2021,7,24,7_24,open,open_with_pvc,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,7,24,7_24,open,open_with_pvc,before,9,trcy,Trachymene,cyanopetala,1,
t1,2021,7,25,7_25,open,open_with_pvc,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,25,7_25,open,open_with_pvc,before,7,trcy,Trachymene,cyanopetala,1,
t1,2021,7,25,7_25,open,open_with_pvc,before,18,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,0,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,2,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,9,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,13,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,15,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,17,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,18,trcy,Trachymene,cyanopetala,1,
t1,2021,7,26,7_26,open,open,NA,21,trcy,Trachymene,cyanopetala,1,transect 21 cm long
t1,2021,7,ten,7_10,log,insitu_pvc,before,2,trcy,Trachymene,cyanopetala,1,
t1,2021,7,ten,7_10,log,insitu_pvc,before,3,trcy,Trachymene,cyanopetala,1,
t1,2021,7,ten,7_10,log,insitu_pvc,before,4,trcy,Trachymene,cyanopetala,1,
t1,2021,7,ten,7_10,log,insitu_pvc,before,11,trcy,Trachymene,cyanopetala,1,
t1,2021,7,ten,7_10,log,insitu_pvc,before,20,trcy,Trachymene,cyanopetala,1,
t1,2021,7,thirty,7_30,open,open,NA,8,trcy,Trachymene,cyanopetala,1,
t1,2021,7,twenty,7_20,open,open_with_pvc,after,3,trcy,Trachymene,cyanopetala,1,
t1,2021,7,twenty,7_20,open,open_with_pvc,after,15,trcy,Trachymene,cyanopetala,1,
t1,2021,1,29,1_29,open,open_with_pvc,after,14,tris,Triglochin,insingiana,1,
t1,2021,2,28,2_28,open,open,NA,3,tris,Triglochin,insingiana,1,
t1,2021,3,6,3_6,log,gap,after,12,tris,Triglochin,insingiana,1,
t1,2021,3,13,3_13,log,gap,before,10,tris,Triglochin,insingiana,1,
t1,2021,3,14,3_14,log,gap,before,1,tris,Triglochin,insingiana,1,
t1,2021,3,16,3_16,log,insitu_pvc,before,8,tris,Triglochin,insingiana,1,
t1,2021,3,19,3_19,open,open,NA,13,tris,Triglochin,insingiana,1,
t1,2021,3,24,3_24,open,open_with_log,before,5,tris,Triglochin,insingiana,1,
t1,2021,3,24,3_24,open,open_with_log,before,6,tris,Triglochin,insingiana,1,
t1,2021,3,24,3_24,open,open_with_log,before,15,tris,Triglochin,insingiana,1,
t1,2021,3,24,3_24,open,open_with_log,before,20,tris,Triglochin,insingiana,1,
t1,2021,4,1,4_1,log,insitu_log,before,8,tris,Triglochin,insingiana,1,
t1,2021,4,1,4_1,log,insitu_log,before,13,tris,Triglochin,insingiana,1,
t1,2021,4,1,4_1,log,insitu_log,before,17,tris,Triglochin,insingiana,1,
t1,2021,4,3,4_3,log,gap,after,5,tris,Triglochin,insingiana,1,
t1,2021,4,12,4_12,log,insitu_pvc,after,0,tris,Triglochin,insingiana,1,Tree fallen right next to but not over plot/transect
t1,2021,4,12,4_12,log,insitu_pvc,after,1,tris,Triglochin,insingiana,1,
t1,2021,4,19,4_19,open,open,NA,6,tris,Triglochin,insingiana,1,
t1,2021,4,19,4_19,open,open,NA,18,tris,Triglochin,insingiana,1,
t1,2021,4,24,4_24,open,open_with_log,after,5,tris,Triglochin,insingiana,1,
t1,2021,5,27,5_27,open,open_with_log,after,1,tris,Triglochin,insingiana,1,
t1,2021,6,2,6_2,log,insitu_pvc,before,11,tris,Triglochin,insingiana,1,
t1,2021,6,2,6_2,log,insitu_pvc,before,14,tris,Triglochin,insingiana,1,
t1,2021,6,7,6_7,log,gap,after,9,tris,Triglochin,insingiana,1,
t1,2021,6,7,6_7,log,gap,after,12,tris,Triglochin,insingiana,1,
t1,2021,6,7,6_7,log,gap,after,15,tris,Triglochin,insingiana,1,
t1,2021,6,7,6_7,log,gap,after,20,tris,Triglochin,insingiana,1,
t1,2021,6,8,6_8,log,gap,before,12,tris,Triglochin,insingiana,1,
t1,2021,6,9,6_9,log,insitu_log,before,18,tris,Triglochin,insingiana,1,
t1,2021,6,11,6_11,log,insitu_pvc,after,8,tris,Triglochin,insingiana,1,
t1,2021,6,13,6_13,log,insitu_pvc,after,17,tris,Triglochin,insingiana,1,
t1,2021,6,22,6_22,open,open,NA,8,tris,Triglochin,insingiana,1,
t1,2021,6,24,6_24,open,open_with_pvc,after,0,tris,Triglochin,insingiana,1,
t1,2021,6,24,6_24,open,open_with_pvc,after,1,tris,Triglochin,insingiana,1,
t1,2021,7,6,7_6,log,gap,after,16,tris,Triglochin,insingiana,1,
t1,2021,7,7,7_7,log,gap,after,11,tris,Triglochin,insingiana,1,
t1,2021,7,7,7_7,log,gap,after,12,tris,Triglochin,insingiana,1,
t1,2021,7,13,7_13,log,insitu_pvc,after,1,tris,Triglochin,insingiana,1,
t1,2021,7,32,7_32,open,open,NA,20,tris,Triglochin,insingiana,1,
t1,2021,7,thirty,7_30,open,open,NA,4,tris,Triglochin,insingiana,1,
t1,2021,7,thirty,7_30,open,open,NA,6,tris,Triglochin,insingiana,1,
t1,2021,7,thirty,7_30,open,open,NA,12,tris,Triglochin,insingiana,1,
t0,2020,1,8,1_8,log,gap,after,16,tror,Trachymene,ornata,1,
t0,2020,1,9,1_9,log,gap,after,10,tror,Trachymene,ornata,1,
t0,2020,1,14,1_14,log,insitu_log,after,17,tror,Trachymene,ornata,1,
t0,2020,1,16,1_16,log,insitu_log,after,8,tror,Trachymene,ornata,1,
t0,2020,1,24,1_24,open,open_with_pvc,after,9,tror,Trachymene,ornata,1,
t0,2020,2,1,2_1,log,gap,after,15,tror,Trachymene,ornata,1,
t0,2020,2,4,2_4,log,gap,after,8,tror,Trachymene,ornata,1,
t0,2020,2,6,2_6,log,insitu_pvc,after,7,tror,Trachymene,ornata,1,
t0,2020,2,6,2_6,log,insitu_pvc,after,15,tror,Trachymene,ornata,1,
t0,2020,2,6,2_6,log,insitu_pvc,after,20,tror,Trachymene,ornata,1,
t0,2020,3,2,3_2,log,gap,after,12,tror,Trachymene,ornata,1,
t0,2020,3,11,3_11,log,insitu_log,before,9,tror,Trachymene,ornata,1,
t0,2020,4,2,4_2,log,insitu_pvc,before,7,tror,Trachymene,ornata,1,
t0,2020,6,ten,6_10,log,gap,after,12,tror,Trachymene,ornata,1,
t0,2020,6,ten,6_10,log,gap,after,14,tror,Trachymene,ornata,1,
t0,2020,7,9,7_9,log,gap,before,18,tror,Trachymene,ornata,1,
t0,2020,7,9,7_9,log,gap,before,20,tror,Trachymene,ornata,1,
t0,2020,7,12,7_12,log,insitu_log,after,13,tror,Trachymene,ornata,1,
